meter_id,contract_id,meter_type,voltage,status,location,latitude,longitude
46971,9395,single-phase,,active,Bạc Liêu,9.294,105.7216
46976,9396,single-phase,,active,Bắc Kạn,22.1443,105.8345
46981,9397,single-phase,,active,Thái Nguyên,21.5672,105.8252
46986,9398,single-phase,,active,Vĩnh Long,10.2396,105.9572
46991,9399,single-phase,,active,Yên Bái,21.7168,104.8986
46996,9400,single-phase,,active,Nghệ An,19.2342,104.92
47001,9401,single-phase,,active,Nghệ An,19.2342,104.92
47006,9402,single-phase,,active,Hòa Bình,20.8275,105.3391
47011,9403,single-phase,,active,Quảng Bình,17.6103,106.3487
47016,9404,single-phase,,active,Tây Ninh,11.3352,106.1099
47021,9405,single-phase,,active,Đắk Nông,12.2646,107.6098
47026,9406,single-phase,,active,Bắc Giang,21.282,106.1975
47031,9407,single-phase,,active,Bình Phước,11.7512,106.7235
47036,9408,single-phase,,active,Cần Thơ,10.0452,105.7469
47041,9409,single-phase,,active,Quảng Trị,16.7943,106.9634
47046,9410,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
47051,9411,single-phase,,active,Tiền Giang,10.4493,106.3421
47056,9412,single-phase,,active,Tây Ninh,11.3352,106.1099
47061,9413,single-phase,,active,Tây Ninh,11.3352,106.1099
47066,9414,single-phase,,active,Ninh Thuận,11.6739,108.863
47071,9415,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
47076,9416,single-phase,,active,Quảng Nam,15.5394,108.0191
47081,9417,single-phase,,active,Phú Thọ,21.422,105.2297
47086,9418,single-phase,,active,Đắk Nông,12.2646,107.6098
47091,9419,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
47096,9420,single-phase,,active,Tuyên Quang,21.7767,105.228
47101,9421,single-phase,,active,Quảng Ninh,21.0064,107.2925
47106,9422,single-phase,,active,Nam Định,20.4388,106.1621
47111,9423,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
47116,9424,single-phase,,active,Bình Dương,11.3254,106.477
47121,9425,single-phase,,active,Lai Châu,22.3862,103.4703
47126,9426,single-phase,,active,Bắc Ninh,21.1782,106.071
47131,9427,single-phase,,active,Lai Châu,22.3862,103.4703
47136,9428,single-phase,,active,Long An,10.6956,106.2431
47141,9429,single-phase,,active,Tây Ninh,11.3352,106.1099
47146,9430,single-phase,,active,Quảng Bình,17.6103,106.3487
47151,9431,single-phase,,active,Hà Nam,20.5835,105.923
47156,9432,single-phase,,active,Bình Thuận,11.0904,108.0721
47161,9433,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
47166,9434,single-phase,,active,Quảng Trị,16.7943,106.9634
47171,9435,single-phase,,active,Quảng Ngãi,15.1214,108.8044
47176,9436,single-phase,,active,Bắc Giang,21.282,106.1975
47181,9437,single-phase,,active,Gia Lai,13.8079,108.1094
47186,9438,single-phase,,active,Quảng Ngãi,15.1214,108.8044
47191,9439,single-phase,,active,Cà Mau,9.1527,105.1961
47196,9440,single-phase,,active,Trà Vinh,9.9513,106.3346
47201,9441,single-phase,,active,Thái Nguyên,21.5672,105.8252
47206,9442,single-phase,,active,Hưng Yên,20.6547,106.0578
47211,9443,single-phase,,active,Hậu Giang,9.7579,105.6413
47216,9444,single-phase,,active,Đắk Nông,12.2646,107.6098
47221,9445,single-phase,,active,Hưng Yên,20.6547,106.0578
47226,9446,single-phase,,active,Yên Bái,21.7168,104.8986
47231,9447,single-phase,,active,Bạc Liêu,9.294,105.7216
47236,9448,single-phase,,active,Yên Bái,21.7168,104.8986
47241,9449,single-phase,,active,Phú Yên,13.0882,109.0929
47246,9450,single-phase,,active,Gia Lai,13.8079,108.1094
47251,9451,single-phase,,active,Thái Nguyên,21.5672,105.8252
47256,9452,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
47261,9453,single-phase,,active,Quảng Nam,15.5394,108.0191
47266,9454,single-phase,,active,Thái Nguyên,21.5672,105.8252
47271,9455,single-phase,,active,Quảng Trị,16.7943,106.9634
47276,9456,single-phase,,active,Phú Thọ,21.422,105.2297
47281,9457,single-phase,,active,Quảng Nam,15.5394,108.0191
47286,9458,single-phase,,active,Thái Bình,20.4463,106.3366
47291,9459,single-phase,,active,Bắc Giang,21.282,106.1975
47296,9460,single-phase,,active,Tuyên Quang,21.7767,105.228
47301,9461,single-phase,,active,Hải Phòng,20.8449,106.6881
47306,9462,single-phase,,active,Tuyên Quang,21.7767,105.228
47311,9463,single-phase,,active,Bến Tre,10.2434,106.3756
47316,9464,single-phase,,active,Tây Ninh,11.3352,106.1099
47321,9465,single-phase,,active,Tuyên Quang,21.7767,105.228
47326,9466,single-phase,,active,Sơn La,21.3269,103.9144
47331,9467,single-phase,,active,Tuyên Quang,21.7767,105.228
47336,9468,single-phase,,active,Vĩnh Long,10.2396,105.9572
47341,9469,single-phase,,active,Đắk Nông,12.2646,107.6098
47346,9470,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
47351,9471,single-phase,,active,Hà Nam,20.5835,105.923
47356,9472,single-phase,,active,Vĩnh Long,10.2396,105.9572
47361,9473,single-phase,,active,Đồng Tháp,10.4938,105.6882
47366,9474,single-phase,,active,Tây Ninh,11.3352,106.1099
47371,9475,single-phase,,active,Nghệ An,19.2342,104.92
47376,9476,single-phase,,active,Quảng Ngãi,15.1214,108.8044
47381,9477,single-phase,,active,Lai Châu,22.3862,103.4703
47386,9478,single-phase,,active,Thái Nguyên,21.5672,105.8252
47391,9479,single-phase,,active,Lào Cai,22.4809,103.9755
47396,9480,single-phase,,active,Bình Dương,11.3254,106.477
47401,9481,single-phase,,active,Thái Bình,20.4463,106.3366
47406,9482,single-phase,,active,Kiên Giang,9.825,105.1259
47411,9483,single-phase,,active,Ninh Thuận,11.6739,108.863
47416,9484,single-phase,,active,Gia Lai,13.8079,108.1094
47421,9485,single-phase,,active,An Giang,10.5216,105.1259
47426,9486,single-phase,,active,Hà Nam,20.5835,105.923
47431,9487,single-phase,,active,Bắc Ninh,21.1782,106.071
47436,9488,single-phase,,active,Vĩnh Long,10.2396,105.9572
47441,9489,single-phase,,active,An Giang,10.5216,105.1259
47446,9490,single-phase,,active,Đà Nẵng,16.0544,108.2022
47451,9491,single-phase,,active,Hậu Giang,9.7579,105.6413
47456,9492,single-phase,,active,Lạng Sơn,21.8537,106.7615
47461,9493,single-phase,,active,Cao Bằng,22.6666,106.264
47466,9494,single-phase,,active,Phú Yên,13.0882,109.0929
47471,9495,single-phase,,active,Bắc Kạn,22.1443,105.8345
47476,9496,single-phase,,active,Hà Nội,21.0278,105.8342
47481,9497,single-phase,,active,Hải Phòng,20.8449,106.6881
47486,9498,single-phase,,active,Quảng Bình,17.6103,106.3487
47491,9499,single-phase,,active,Hải Phòng,20.8449,106.6881
47496,9500,single-phase,,active,Khánh Hòa,12.2585,109.0526
47501,9501,single-phase,,active,Nghệ An,19.2342,104.92
47506,9502,single-phase,,active,Cà Mau,9.1527,105.1961
47511,9503,single-phase,,active,Bình Thuận,11.0904,108.0721
47516,9504,single-phase,,active,Quảng Nam,15.5394,108.0191
47521,9505,single-phase,,active,Kon Tum,14.3497,108.0005
47526,9506,single-phase,,active,Hải Phòng,20.8449,106.6881
47531,9507,single-phase,,active,Đà Nẵng,16.0544,108.2022
47536,9508,single-phase,,active,Kiên Giang,9.825,105.1259
47541,9509,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
47546,9510,single-phase,,active,Vĩnh Long,10.2396,105.9572
47551,9511,single-phase,,active,Trà Vinh,9.9513,106.3346
47556,9512,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
47561,9513,single-phase,,active,Khánh Hòa,12.2585,109.0526
47566,9514,single-phase,,active,Bình Định,13.886,109.1077
47571,9515,single-phase,,active,Bắc Kạn,22.1443,105.8345
47576,9516,single-phase,,active,Bắc Kạn,22.1443,105.8345
47581,9517,single-phase,,active,Lâm Đồng,11.5753,108.1429
47586,9518,single-phase,,active,Quảng Nam,15.5394,108.0191
47591,9519,single-phase,,active,Long An,10.6956,106.2431
47596,9520,single-phase,,active,Phú Thọ,21.422,105.2297
47601,9521,single-phase,,active,Hậu Giang,9.7579,105.6413
47606,9522,single-phase,,active,Cà Mau,9.1527,105.1961
47611,9523,single-phase,,active,Nam Định,20.4388,106.1621
47616,9524,single-phase,,active,Hải Phòng,20.8449,106.6881
47621,9525,single-phase,,active,Bắc Ninh,21.1782,106.071
47626,9526,single-phase,,active,Hậu Giang,9.7579,105.6413
47631,9527,single-phase,,active,Hà Tĩnh,18.342,105.8923
47636,9528,single-phase,,active,Bắc Giang,21.282,106.1975
47641,9529,single-phase,,active,Quảng Trị,16.7943,106.9634
47646,9530,single-phase,,active,Lai Châu,22.3862,103.4703
47651,9531,single-phase,,active,Nam Định,20.4388,106.1621
47656,9532,single-phase,,active,Hải Dương,20.9373,106.3146
47661,9533,single-phase,,active,Hà Giang,22.8026,104.9784
47666,9534,single-phase,,active,Gia Lai,13.8079,108.1094
47671,9535,single-phase,,active,Đồng Nai,11.0686,107.1676
47676,9536,single-phase,,active,Điện Biên,21.4064,103.0322
47681,9537,single-phase,,active,Phú Yên,13.0882,109.0929
47686,9538,single-phase,,active,Hòa Bình,20.8275,105.3391
47691,9539,single-phase,,active,Bình Dương,11.3254,106.477
47696,9540,single-phase,,active,Yên Bái,21.7168,104.8986
47701,9541,single-phase,,active,Lào Cai,22.4809,103.9755
47706,9542,single-phase,,active,Quảng Ngãi,15.1214,108.8044
47711,9543,single-phase,,active,Hà Nội,21.0278,105.8342
47716,9544,single-phase,,active,Tiền Giang,10.4493,106.3421
47721,9545,single-phase,,active,Hải Phòng,20.8449,106.6881
47726,9546,single-phase,,active,Hà Nam,20.5835,105.923
47731,9547,single-phase,,active,Hà Tĩnh,18.342,105.8923
47736,9548,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
47741,9549,single-phase,,active,Tiền Giang,10.4493,106.3421
47746,9550,single-phase,,active,Gia Lai,13.8079,108.1094
47751,9551,single-phase,,active,Tuyên Quang,21.7767,105.228
47756,9552,single-phase,,active,Đắk Nông,12.2646,107.6098
47761,9553,single-phase,,active,Lâm Đồng,11.5753,108.1429
47766,9554,single-phase,,active,Đồng Nai,11.0686,107.1676
47771,9555,single-phase,,active,Ninh Bình,20.2506,105.9745
47776,9556,single-phase,,active,Bắc Ninh,21.1782,106.071
47781,9557,single-phase,,active,Sơn La,21.3269,103.9144
47786,9558,single-phase,,active,Quảng Ninh,21.0064,107.2925
47791,9559,single-phase,,active,Cà Mau,9.1527,105.1961
47796,9560,single-phase,,active,Gia Lai,13.8079,108.1094
47801,9561,single-phase,,active,Phú Yên,13.0882,109.0929
47806,9562,single-phase,,active,Hà Tĩnh,18.342,105.8923
47811,9563,single-phase,,active,Hải Phòng,20.8449,106.6881
47816,9564,single-phase,,active,Quảng Nam,15.5394,108.0191
47821,9565,single-phase,,active,Quảng Ngãi,15.1214,108.8044
47826,9566,single-phase,,active,Bình Dương,11.3254,106.477
47831,9567,single-phase,,active,Quảng Ninh,21.0064,107.2925
47836,9568,single-phase,,active,Lai Châu,22.3862,103.4703
47841,9569,single-phase,,active,Vĩnh Long,10.2396,105.9572
47846,9570,single-phase,,active,Lai Châu,22.3862,103.4703
47851,9571,single-phase,,active,Trà Vinh,9.9513,106.3346
47856,9572,single-phase,,active,Lào Cai,22.4809,103.9755
47861,9573,single-phase,,active,Ninh Thuận,11.6739,108.863
47866,9574,single-phase,,active,Vĩnh Long,10.2396,105.9572
47871,9575,single-phase,,active,Trà Vinh,9.9513,106.3346
47876,9576,single-phase,,active,Vĩnh Phúc,21.3609,105.5474
47881,9577,single-phase,,active,Sơn La,21.3269,103.9144
47886,9578,single-phase,,active,An Giang,10.5216,105.1259
47891,9579,single-phase,,active,Tây Ninh,11.3352,106.1099
47896,9580,single-phase,,active,Ninh Bình,20.2506,105.9745
47901,9581,single-phase,,active,Bình Định,13.886,109.1077
47906,9582,single-phase,,active,Lâm Đồng,11.5753,108.1429
47911,9583,single-phase,,active,Lạng Sơn,21.8537,106.7615
47916,9584,single-phase,,active,Hưng Yên,20.6547,106.0578
47921,9585,single-phase,,active,Lâm Đồng,11.5753,108.1429
47926,9586,single-phase,,active,Gia Lai,13.8079,108.1094
47931,9587,single-phase,,active,Thanh Hóa,19.8067,105.7852
47936,9588,single-phase,,active,Phú Thọ,21.422,105.2297
47941,9589,single-phase,,active,Yên Bái,21.7168,104.8986
47946,9590,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
47951,9591,single-phase,,active,Bình Định,13.886,109.1077
47956,9592,single-phase,,active,Quảng Ngãi,15.1214,108.8044
47961,9593,single-phase,,active,TP. Hồ Chí Minh,10.8231,106.6297
47966,9594,single-phase,,active,Nam Định,20.4388,106.1621
47971,9595,single-phase,,active,Cà Mau,9.1527,105.1961
47976,9596,single-phase,,active,Nam Định,20.4388,106.1621
47981,9597,single-phase,,active,Bắc Ninh,21.1782,106.071
47986,9598,single-phase,,active,Ninh Bình,20.2506,105.9745
47991,9599,single-phase,,active,Quảng Bình,17.6103,106.3487
47996,9600,single-phase,,active,Tuyên Quang,21.7767,105.228
48001,9601,single-phase,,active,Gia Lai,13.8079,108.1094
48006,9602,single-phase,,active,Hà Giang,22.8026,104.9784
48011,9603,single-phase,,active,Bạc Liêu,9.294,105.7216
48016,9604,single-phase,,active,Bình Thuận,11.0904,108.0721
48021,9605,single-phase,,active,Đắk Lắk,12.71,108.2378
48026,9606,single-phase,,active,Hà Giang,22.8026,104.9784
48031,9607,single-phase,,active,Tuyên Quang,21.7767,105.228
48036,9608,single-phase,,active,Lâm Đồng,11.5753,108.1429
48041,9609,single-phase,,active,Tuyên Quang,21.7767,105.228
48046,9610,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
48051,9611,single-phase,,active,Sơn La,21.3269,103.9144
48056,9612,single-phase,,active,Bình Dương,11.3254,106.477
48061,9613,single-phase,,active,Long An,10.6956,106.2431
48066,9614,single-phase,,active,Bình Phước,11.7512,106.7235
48071,9615,single-phase,,active,Lâm Đồng,11.5753,108.1429
48076,9616,single-phase,,active,Tây Ninh,11.3352,106.1099
48081,9617,single-phase,,active,Cà Mau,9.1527,105.1961
48086,9618,single-phase,,active,Bình Thuận,11.0904,108.0721
48091,9619,single-phase,,active,Phú Thọ,21.422,105.2297
48096,9620,single-phase,,active,Quảng Ninh,21.0064,107.2925
48101,9621,single-phase,,active,Đồng Nai,11.0686,107.1676
48106,9622,single-phase,,active,Bến Tre,10.2434,106.3756
48111,9623,single-phase,,active,Lâm Đồng,11.5753,108.1429
48116,9624,single-phase,,active,Điện Biên,21.4064,103.0322
48121,9625,single-phase,,active,Long An,10.6956,106.2431
48126,9626,single-phase,,active,Bà rịa Vũng Tàu,10.5417,107.243
48131,9627,single-phase,,active,Đà Nẵng,16.0544,108.2022
48136,9628,single-phase,,active,Đắk Nông,12.2646,107.6098
48141,9629,single-phase,,active,Lai Châu,22.3862,103.4703
48146,9630,single-phase,,active,Vĩnh Long,10.2396,105.9572
48151,9631,single-phase,,active,Tuyên Quang,21.7767,105.228
48156,9632,single-phase,,active,Thái Nguyên,21.5672,105.8252
48161,9633,single-phase,,active,Kiên Giang,9.825,105.1259
48166,9634,single-phase,,active,Sóc Trăng,9.6025,105.9739
48171,9635,single-phase,,active,Yên Bái,21.7168,104.8986
48176,9636,single-phase,,active,Yên Bái,21.7168,104.8986
48181,9637,single-phase,,active,Cần Thơ,10.0452,105.7469
48186,9638,single-phase,,active,Vĩnh Long,10.2396,105.9572
48191,9639,single-phase,,active,Cao Bằng,22.6666,106.264
48196,9640,single-phase,,active,Tây Ninh,11.3352,106.1099
48201,9641,single-phase,,active,Lạng Sơn,21.8537,106.7615
48206,9642,single-phase,,active,Thái Nguyên,21.5672,105.8252
48211,9643,single-phase,,active,Trà Vinh,9.9513,106.3346
48216,9644,single-phase,,active,Trà Vinh,9.9513,106.3346
48221,9645,single-phase,,active,Lâm Đồng,11.5753,108.1429
48226,9646,single-phase,,active,Tiền Giang,10.4493,106.3421
48231,9647,single-phase,,active,Hà Nam,20.5835,105.923
48236,9648,single-phase,,active,Quảng Bình,17.6103,106.3487
48241,9649,single-phase,,active,Lạng Sơn,21.8537,106.7615
48246,9650,single-phase,,active,Tây Ninh,11.3352,106.1099
48251,9651,single-phase,,active,Hòa Bình,20.8275,105.3391
48256,9652,single-phase,,active,Tiền Giang,10.4493,106.3421
48261,9653,single-phase,,active,Cà Mau,9.1527,105.1961
48266,9654,single-phase,,active,Hà Tĩnh,18.342,105.8923
48271,9655,single-phase,,active,Bến Tre,10.2434,106.3756
48276,9656,single-phase,,active,Bình Phước,11.7512,106.7235
48281,9657,single-phase,,active,Thừa Thiên Huế,16.4674,107.5905
48286,9658,single-phase,,active,Ninh Thuận,11.6739,108.863
48291,9659,single-phase,,active,Lâm Đồng,11.5753,108.1429
48296,9660,single-phase,,active,Bình Định,13.886,109.1077
48301,9661,single-phase,,active,Bình Phước,11.7512,106.7235
48306,9662,single-phase,,active,Kiên Giang,9.825,105.1259
48311,9663,single-phase,,active,Đà Nẵng,16.0544,108.2022
48316,9664,single-phase,,active,Quảng Ngãi,15.1214,108.8044
48321,9665,single-phase,,active,Bình Thuận,11.0904,108.0721
48326,9666,single-phase,,active,Lạng Sơn,21.8537,106.7615
48331,9667,single-phase,,active,Ninh Thuận,11.6739,108.863
48336,9668,single-phase,,active,Hà Tĩnh,18.342,105.8923
48341,9669,single-phase,,active,Hải Dương,20.9373,106.3146
48346,9670,single-phase,,active,Cà Mau,9.1527,105.1961
48351,9671,single-phase,,active,Yên Bái,21.7168,104.8986
48356,9672,single-phase,,active,Bắc Giang,21.282,106.1975
48361,9673,single-phase,,active,Lạng Sơn,21.8537,106.7615
48366,9674,single-phase,,active,Phú Thọ,21.422,105.2297
48371,9675,single-phase,,active,Tây Ninh,11.3352,106.1099
48376,9676,single-phase,,active,Lạng Sơn,21.8537,106.7615
48381,9677,single-phase,,active,Kon Tum,14.3497,108.0005
48386,9678,single-phase,,active,Bắc Giang,21.282,106.1975
48391,9679,single-phase,,active,An Giang,10.5216,105.1259
48396,9680,single-phase,,active,Tuyên Quang,21.7767,105.228
48401,9681,single-phase,,active,Ninh Thuận,11.6739,108.863
48406,9682,single-phase,,active,Lai Châu,22.3862,103.4703
48411,9683,single-phase,,active,Lai Châu,22.3862,103.4703
48416,9684,single-phase,,active,Đà Nẵng,16.0544,108.2022
48421,9685,single-phase,,active,Tuyên Quang,21.7767,105.228
48426,9686,single-phase,,active,Ninh Thuận,11.6739,108.863
48431,9687,single-phase,,active,Lạng Sơn,21.8537,106.7615
48436,9688,single-phase,,active,Hưng Yên,20.6547,106.0578
48441,9689,single-phase,,active,Bắc Giang,21.282,106.1975
48446,9690,single-phase,,active,Kiên Giang,9.825,105.1259
48451,9691,single-phase,,active,Lào Cai,22.4809,103.9755
48456,9692,single-phase,,active,Ninh Bình,20.2506,105.9745
48461,9693,single-phase,,active,Lâm Đồng,11.5753,108.1429
48466,9694,single-phase,,active,Quảng Trị,16.7943,106.9634
48471,9695,single-phase,,active,Đắk Nông,12.2646,107.6098
48476,9696,single-phase,,active,Bắc Kạn,22.1443,105.8345
48481,9697,single-phase,,active,Ninh Thuận,11.6739,108.863
48486,9698,single-phase,,active,Hà Nội,21.0278,105.8342
48491,9699,single-phase,,active,Lai Châu,22.3862,103.4703
48496,9700,single-phase,,active,Yên Bái,21.7168,104.8986
48501,9701,single-phase,,active,Quảng Trị,16.7943,106.9634
